# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2429       1.242069577829e-11       3.657840159671e-13      -5.537895775661e-13       3.760009135159e-15       1.455186512562e-16       1.834547765839e-17      -7.656890119389e-19 
 2430       1.238842897552e-11       3.652485594313e-13      -5.490546578453e-13       3.755023445650e-15       1.452375995408e-16       1.845911997159e-17      -8.032662422960e-19 
 2431       1.235603601881e-11       3.647415105428e-13      -5.443777223636e-13       3.750036506035e-15       1.449571606268e-16       1.857234785892e-17      -8.402189292726e-19 
 2432       1.232352174750e-11       3.642624646947e-13      -5.397597237633e-13       3.745048374066e-15       1.446773329608e-16       1.868514015001e-17      -8.766031470829e-19 
 2433       1.229089101737e-11       3.638110157710e-13      -5.352016174340e-13       3.740059107645e-15       1.443981149782e-16       1.879747560806e-17      -9.124751584472e-19 
 2434       1.225814870063e-11       3.633867561456e-13      -5.307043615150e-13       3.735068764828e-15       1.441195051034e-16       1.890933292981e-17      -9.478914147866e-19 
 2435       1.222529968595e-11       3.629892766803e-13      -5.262689168980e-13       3.730077403820e-15       1.438415017493e-16       1.902069074542e-17      -9.829085564188e-19 
 2436       1.219234887850e-11       3.626181667232e-13      -5.218962472299e-13       3.725085082978e-15       1.435641033177e-16       1.913152761845e-17      -1.017583412753e-18 
 2437       1.215930119994e-11       3.622730141074e-13      -5.175873189153e-13       3.720091860814e-15       1.432873081991e-16       1.924182204576e-17      -1.051973002484e-18 
 2438       1.212616158843e-11       3.619534051492e-13      -5.133431011194e-13       3.715097795987e-15       1.430111147726e-16       1.935155245746e-17      -1.086134533790e-18 
 2439       1.209293499867e-11       3.616589246462e-13      -5.091645657705e-13       3.710102947312e-15       1.427355214061e-16       1.946069721684e-17      -1.120125404524e-18 
 2440       1.205962640191e-11       3.613891558761e-13      -5.050526875630e-13       3.705107373756e-15       1.424605264562e-16       1.956923462029e-17      -1.154003202413e-18 
 2441       1.202624078597e-11       3.611436805951e-13      -5.010084439594e-13       3.700111134436e-15       1.421861282681e-16       1.967714289725e-17      -1.187825705249e-18 
 2442       1.199278315523e-11       3.609220790359e-13      -4.970328151939e-13       3.695114288623e-15       1.419123251756e-16       1.978440021015e-17      -1.221650881087e-18 
 2443       1.195925853069e-11       3.607239299065e-13      -4.931267842744e-13       3.690116895741e-15       1.416391155014e-16       1.989098465432e-17      -1.255536888441e-18 
 2444       1.192567194996e-11       3.605488103883e-13      -4.892913369854e-13       3.685119015368e-15       1.413664975564e-16       1.999687425792e-17      -1.289542076474e-18 
 2445       1.189202846728e-11       3.603962961346e-13      -4.855274618906e-13       3.680120707231e-15       1.410944696406e-16       2.010204698190e-17      -1.323724985199e-18 
 2446       1.185833315355e-11       3.602659612690e-13      -4.818361503360e-13       3.675122031213e-15       1.408230300422e-16       2.020648071993e-17      -1.358144345672e-18 
 2447       1.182459109631e-11       3.601573783837e-13      -4.782183964519e-13       3.670123047351e-15       1.405521770381e-16       2.031015329830e-17      -1.392859080185e-18 
 2448       1.179080739982e-11       3.600701185383e-13      -4.746751971561e-13       3.665123815833e-15       1.402819088940e-16       2.041304247588e-17      -1.427928302464e-18 
 2449       1.175698718502e-11       3.600037512573e-13      -4.712075521565e-13       3.660124397002e-15       1.400122238638e-16       2.051512594407e-17      -1.463411317863e-18 
 2450       1.172313558956e-11       3.599578445295e-13      -4.678164639536e-13       3.655124851353e-15       1.397431201901e-16       2.061638132667e-17      -1.499367623559e-18 
 2451       1.168925776785e-11       3.599319648057e-13      -4.645029378432e-13       3.650125239537e-15       1.394745961041e-16       2.071678617989e-17      -1.535856908748e-18 
 2452       1.165535889103e-11       3.599256769973e-13      -4.612679819194e-13       3.645125622357e-15       1.392066498255e-16       2.081631799223e-17      -1.572939054837e-18 
 2453       1.162144414701e-11       3.599385444748e-13      -4.581126070769e-13       3.640126060771e-15       1.389392795622e-16       2.091495418444e-17      -1.610674135646e-18 
 2454       1.158751874051e-11       3.599701290661e-13      -4.550378270139e-13       3.635126615891e-15       1.386724835111e-16       2.101267210942e-17      -1.649122417595e-18 
 2455       1.155358775377e-11       3.600199834028e-13      -4.520444582374e-13       3.630127357875e-15       1.384062600134e-16       2.110946191813e-17      -1.688322149222e-18 
 2456       1.151965572793e-11       3.600876279131e-13      -4.491325187695e-13       3.625128392660e-15       1.381406080250e-16       2.120536524104e-17      -1.728222784580e-18 
 2457       1.148572707924e-11       3.601725736884e-13      -4.463018258604e-13       3.620129835393e-15       1.378755266491e-16       2.130043673726e-17      -1.768751361958e-18 
 2458       1.145180623804e-11       3.602743301214e-13      -4.435521956584e-13       3.615131801546e-15       1.376110149804e-16       2.139473124967e-17      -1.809834678148e-18 
 2459       1.141789764885e-11       3.603924049040e-13      -4.408834432088e-13       3.610134406921e-15       1.373470721053e-16       2.148830380520e-17      -1.851399288198e-18 
 2460       1.138400577032e-11       3.605263040258e-13      -4.382953824526e-13       3.605137767649e-15       1.370836971015e-16       2.158120961494e-17      -1.893371505166e-18 
 2461       1.135013507528e-11       3.606755317723e-13      -4.357878262252e-13       3.600142000193e-15       1.368208890382e-16       2.167350407439e-17      -1.935677399875e-18 
 2462       1.131629005073e-11       3.608395907227e-13      -4.333605862549e-13       3.595147221344e-15       1.365586469759e-16       2.176524276360e-17      -1.978242800660e-18 
 2463       1.128247519789e-11       3.610179817490e-13      -4.310134731622e-13       3.590153548223e-15       1.362969699667e-16       2.185648144740e-17      -2.020993293128e-18 
 2464       1.124869503218e-11       3.612102040132e-13      -4.287462964577e-13       3.585161098283e-15       1.360358570542e-16       2.194727607555e-17      -2.063854219907e-18 
 2465       1.121495408326e-11       3.614157549665e-13      -4.265588645415e-13       3.580169989307e-15       1.357753072731e-16       2.203768278298e-17      -2.106750680399e-18 
 2466       1.118125689500e-11       3.616341303468e-13      -4.244509847014e-13       3.575180339410e-15       1.355153196498e-16       2.212775788992e-17      -2.149607530537e-18 
 2467       1.114760802557e-11       3.618648241775e-13      -4.224224631118e-13       3.570192267037e-15       1.352558932019e-16       2.221755790214e-17      -2.192349382533e-18 
 2468       1.111401204737e-11       3.621073287652e-13      -4.204731048326e-13       3.565205890967e-15       1.349970269386e-16       2.230713951110e-17      -2.234900604635e-18 
 2469       1.108047354711e-11       3.623611346983e-13      -4.186027138077e-13       3.560221330309e-15       1.347387198601e-16       2.239655959415e-17      -2.277185320877e-18 
 2470       1.104699712578e-11       3.626257308453e-13      -4.168110928634e-13       3.555238704507e-15       1.344809709584e-16       2.248587521476e-17      -2.319127410833e-18 
 2471       1.101358739869e-11       3.629006043527e-13      -4.150980437078e-13       3.550258133336e-15       1.342237792165e-16       2.257514362264e-17      -2.360650509374e-18 
 2472       1.098024899549e-11       3.631852406434e-13      -4.134633669291e-13       3.545279736904e-15       1.339671436088e-16       2.266442225397e-17      -2.401678006415e-18 
 2473       1.094698656014e-11       3.634791234151e-13      -4.119068619940e-13       3.540303635653e-15       1.337110631012e-16       2.275376873160e-17      -2.442133046671e-18 
 2474       1.091380475099e-11       3.637817346383e-13      -4.104283272471e-13       3.535329950360e-15       1.334555366508e-16       2.284324086520e-17      -2.481938529410e-18 
 2475       1.088070824074e-11       3.640925545544e-13      -4.090275599091e-13       3.530358802132e-15       1.332005632059e-16       2.293289665147e-17      -2.521017108208e-18 
 2476       1.084770171646e-11       3.644110616746e-13      -4.077043560757e-13       3.525390312416e-15       1.329461417062e-16       2.302279427434e-17      -2.559291190697e-18 
 2477       1.081478987966e-11       3.647367327774e-13      -4.064585107161e-13       3.520424602989e-15       1.326922710827e-16       2.311299210515e-17      -2.596682938323e-18 
 2478       1.078197744622e-11       3.650690429071e-13      -4.052898176720e-13       3.515461795966e-15       1.324389502576e-16       2.320354870284e-17      -2.633114266097e-18 
 2479       1.074926914646e-11       3.654074653722e-13      -4.041980696562e-13       3.510502013794e-15       1.321861781445e-16       2.329452281411e-17      -2.668506842349e-18 
 2480       1.071666972515e-11       3.657514717434e-13      -4.031830582511e-13       3.505545379259e-15       1.319339536480e-16       2.338597337366e-17      -2.702782088478e-18 
 2481       1.068418394151e-11       3.661005318520e-13      -4.022445739076e-13       3.500592015482e-15       1.316822756641e-16       2.347795950435e-17      -2.735861178711e-18 
 2482       1.065181656922e-11       3.664541137881e-13      -4.013824059439e-13       3.495642045918e-15       1.314311430800e-16       2.357054051739e-17      -2.767665039850e-18 
 2483       1.061957239645e-11       3.668116838986e-13      -4.005963425439e-13       3.490695594361e-15       1.311805547741e-16       2.366377591253e-17      -2.798114351028e-18 
 2484       1.058745622587e-11       3.671727067858e-13      -3.998861707563e-13       3.485752784941e-15       1.309305096161e-16       2.375772537826e-17      -2.827129543463e-18 
 2485       1.055547287467e-11       3.675366453056e-13      -3.992516764929e-13       3.480813742126e-15       1.306810064667e-16       2.385244879198e-17      -2.854630800209e-18 
 2486       1.052362717453e-11       3.679029605653e-13      -3.986926445275e-13       3.475878590719e-15       1.304320441779e-16       2.394800622020e-17      -2.880538055909e-18 
 2487       1.049192397172e-11       3.682711119224e-13      -3.982088584946e-13       3.470947455863e-15       1.301836215929e-16       2.404445791875e-17      -2.904770996552e-18 
 2488       1.046036812703e-11       3.686405569824e-13      -3.978001008882e-13       3.466020463040e-15       1.299357375461e-16       2.414186433291e-17      -2.927249059220e-18 
 2489       1.042896451582e-11       3.690107515974e-13      -3.974661530603e-13       3.461097738066e-15       1.296883908627e-16       2.424028609767e-17      -2.947891431846e-18 
 2490       1.039771802806e-11       3.693811498640e-13      -3.972067952197e-13       3.456179407100e-15       1.294415803596e-16       2.433978403787e-17      -2.966617052963e-18 
 2491       1.036663356828e-11       3.697512041217e-13      -3.970218064307e-13       3.451265596639e-15       1.291953048443e-16       2.444041916840e-17      -2.983344611463e-18 
 2492       1.033571605565e-11       3.701203649513e-13      -3.969109646118e-13       3.446356433518e-15       1.289495631157e-16       2.454225269440e-17      -2.997992546344e-18 
 2493       1.030497042395e-11       3.704880811727e-13      -3.968740465346e-13       3.441452044913e-15       1.287043539637e-16       2.464534601145e-17      -3.010479046466e-18 
 2494       1.027440102157e-11       3.708538322654e-13      -3.969106041831e-13       3.436552552468e-15       1.284596760119e-16       2.474973368394e-17      -3.020750161028e-18 
 2495       1.024400980754e-11       3.712172258401e-13      -3.970192924017e-13       3.431658054644e-15       1.282155272436e-16       2.485534220648e-17      -3.028864311842e-18 
 2496       1.021379814494e-11       3.715779007354e-13      -3.971985372970e-13       3.426768644270e-15       1.279719054728e-16       2.496207076594e-17      -3.034908276748e-18 
 2497       1.018376739997e-11       3.719354946473e-13      -3.974467595134e-13       3.421884414400e-15       1.277288085015e-16       2.506981821955e-17      -3.038969124243e-18 
